id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
125418,-12243,-4346,563,-2659,-2337,-7028,44.6500015258789,15.880000114440902,-121.76000213623001,10005,1,4453857,2020-03-27 06:34:47,148
125419,-10042,-6610,3230,-12011,-2013,-2452,21.7700004577637,19.2399997711182,-133.789993286133,10005,2,4453898,2020-03-27 06:34:47,148
125420,-1675,-4794,12405,-14210,-4714,1965,-13.4200000762939,12.5699996948242,-133.02999877929702,10005,2,4453939,2020-03-27 06:34:47,148
125421,3928,1874,11763,-5580,-5646,7119,-35.3699989318848,5.599999904632571,-115.58999633789101,10005,2,4453980,2020-03-27 06:34:47,148
125422,7518,-378,3596,-145,-2766,4852,-37.3300018310547,7.01999998092651,-97.9199981689453,10005,2,4454021,2020-03-27 06:34:47,148
125423,-603,-1814,9365,2452,-2967,4927,-32.6399993896484,7.48000001907349,-85.6699981689453,10005,-1,4454062,2020-03-27 06:34:47,148
125424,4271,-2478,3576,5790,-1506,3415,-19.159999847412102,7.050000190734861,-72.55999755859379,10005,-1,4454103,2020-03-27 06:34:47,148
125425,6931,-2949,6327,7876,-204,1198,-3.02999997138977,5.71999979019165,-66.7600021362305,10005,-2,4454144,2020-03-27 06:34:47,148
125426,6039,-4316,1270,6125,-4451,-2032,14.4200000762939,3.1900000572204603,-69.44000244140629,10005,-2,4454184,2020-03-27 06:34:47,148
125427,-2486,-2157,4324,5937,-4370,-4121,28.5499992370605,-2.72000002861023,-81.4800033569336,10005,-2,4454225,2020-03-27 06:34:47,148
125428,-6445,-2440,3610,2489,-4244,-7136,40.459999084472706,-2.41000008583069,-98.0800018310547,10005,1,4454266,2020-03-27 06:34:47,148
